Age,Workclass,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country
41.0,4,9.0,0,9,2,2,0,0.0,0.0,40.0,39
39.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
31.0,6,14.0,5,13,0,4,0,0.0,0.0,25.0,39
41.0,2,10.0,4,10,2,4,1,0.0,0.0,7.0,39
29.0,4,9.0,4,4,0,4,0,0.0,0.0,38.0,39
41.0,4,9.0,2,4,4,4,1,0.0,0.0,40.0,39
25.0,4,9.0,4,3,3,4,1,0.0,0.0,40.0,39
22.0,4,8.0,4,5,0,0,1,0.0,0.0,50.0,39
33.0,1,14.0,2,14,4,2,1,0.0,0.0,40.0,27
19.0,4,7.0,4,12,3,3,0,0.0,0.0,32.0,27
19.0,0,9.0,4,0,3,4,1,0.0,0.0,40.0,39
19.0,4,10.0,4,8,3,4,0,0.0,0.0,20.0,39
22.0,4,11.0,4,4,1,1,1,0.0,0.0,40.0,35
38.0,4,11.0,2,7,4,4,1,0.0,0.0,40.0,39
32.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
40.0,4,12.0,0,10,1,4,0,0.0,0.0,32.0,39
21.0,4,10.0,2,7,4,4,1,0.0,0.0,20.0,39
44.0,4,8.0,0,14,0,4,0,0.0,0.0,40.0,39
44.0,6,13.0,4,12,0,4,1,0.0,0.0,42.0,39
17.0,4,7.0,4,6,3,4,1,0.0,0.0,10.0,39
41.0,4,13.0,4,3,0,4,1,0.0,0.0,40.0,39
56.0,1,10.0,2,1,4,1,1,0.0,0.0,40.0,25
23.0,6,9.0,0,8,1,4,0,0.0,0.0,50.0,39
21.0,4,10.0,4,12,3,4,1,0.0,0.0,35.0,39
57.0,2,9.0,0,6,0,2,0,0.0,0.0,30.0,39
56.0,4,4.0,2,3,4,4,1,0.0,0.0,26.0,39
41.0,4,9.0,0,6,1,4,1,0.0,0.0,55.0,39
49.0,4,10.0,2,1,4,4,1,0.0,0.0,40.0,39
37.0,4,13.0,2,12,4,4,1,0.0,1902.0,40.0,39
36.0,4,10.0,0,1,0,4,1,0.0,0.0,45.0,39
71.0,4,9.0,2,11,4,4,1,6767.0,0.0,20.0,39
47.0,4,10.0,3,4,1,4,0,0.0,0.0,35.0,33
22.0,4,9.0,4,12,3,4,0,0.0,0.0,40.0,0
32.0,0,4.0,6,0,0,4,0,0.0,0.0,40.0,39
35.0,4,9.0,2,7,4,4,1,0.0,0.0,40.0,39
39.0,4,10.0,5,7,3,4,1,0.0,0.0,40.0,39
20.0,6,10.0,4,10,3,4,1,0.0,0.0,10.0,39
28.0,4,13.0,2,10,5,2,0,0.0,0.0,40.0,5
37.0,4,9.0,4,7,3,4,1,0.0,0.0,40.0,39
43.0,7,10.0,0,1,2,4,0,0.0,0.0,40.0,39
40.0,4,13.0,2,13,4,4,1,0.0,0.0,40.0,39
31.0,4,9.0,5,4,1,4,0,0.0,0.0,12.0,39
29.0,4,10.0,2,6,4,4,1,0.0,0.0,20.0,39
54.0,4,10.0,4,12,0,2,1,0.0,0.0,41.0,39
67.0,5,13.0,2,4,4,4,1,0.0,2392.0,75.0,39
31.0,4,9.0,5,1,0,4,1,0.0,0.0,45.0,39
23.0,5,10.0,4,10,0,4,1,0.0,0.0,50.0,39
70.0,4,5.0,2,7,5,4,0,2653.0,0.0,40.0,39
44.0,4,13.0,2,10,4,4,1,0.0,0.0,40.0,39
24.0,6,9.0,5,8,1,4,0,0.0,0.0,50.0,39
38.0,2,10.0,4,10,3,4,1,0.0,0.0,40.0,39
21.0,4,10.0,4,12,3,4,0,0.0,0.0,16.0,39
30.0,4,13.0,4,4,0,4,1,0.0,0.0,40.0,39
42.0,4,13.0,2,4,4,4,1,0.0,0.0,40.0,39
26.0,6,9.0,2,4,4,4,1,0.0,0.0,40.0,39
27.0,4,10.0,2,4,4,4,1,0.0,0.0,80.0,39
58.0,2,13.0,2,10,4,2,1,0.0,0.0,40.0,39
42.0,2,10.0,2,11,4,4,1,0.0,0.0,52.0,39
41.0,4,14.0,2,10,4,4,1,0.0,0.0,40.0,9
60.0,4,9.0,2,12,4,4,1,0.0,0.0,40.0,39
24.0,4,13.0,4,10,0,4,0,0.0,0.0,8.0,39
35.0,4,7.0,0,7,1,4,0,0.0,0.0,40.0,39
55.0,5,10.0,2,12,4,4,1,0.0,0.0,40.0,39
20.0,4,10.0,4,12,3,4,0,0.0,0.0,20.0,39
57.0,4,13.0,2,4,4,4,1,0.0,0.0,50.0,39
17.0,4,6.0,4,8,3,4,1,0.0,0.0,20.0,39
59.0,4,5.0,2,8,4,4,1,0.0,0.0,40.0,39
52.0,4,10.0,2,10,4,4,1,0.0,0.0,40.0,39
42.0,4,9.0,2,8,4,4,1,0.0,0.0,40.0,0
24.0,4,9.0,4,7,2,2,0,0.0,0.0,30.0,39
17.0,4,7.0,4,3,3,4,1,0.0,0.0,30.0,39
25.0,4,10.0,4,5,3,4,1,0.0,0.0,20.0,39
52.0,4,9.0,2,4,4,4,1,0.0,0.0,55.0,39
30.0,4,10.0,4,8,3,2,0,0.0,0.0,40.0,39
53.0,6,15.0,4,10,0,1,1,27828.0,0.0,40.0,30
38.0,4,6.0,0,7,0,4,0,0.0,0.0,40.0,39
25.0,4,13.0,4,5,3,4,1,27828.0,0.0,50.0,39
33.0,4,14.0,2,4,5,4,0,0.0,0.0,50.0,39
22.0,4,3.0,4,6,0,4,1,0.0,0.0,40.0,26
37.0,4,10.0,2,6,4,2,1,0.0,0.0,40.0,39
43.0,2,14.0,2,10,4,4,1,15024.0,0.0,40.0,39
36.0,4,5.0,0,6,0,4,1,4650.0,0.0,56.0,39
27.0,4,10.0,4,1,0,4,0,0.0,0.0,56.0,39
17.0,4,7.0,4,12,3,4,1,0.0,0.0,20.0,39
58.0,4,5.0,4,6,3,4,1,0.0,0.0,40.0,8
37.0,6,10.0,4,3,0,4,1,0.0,0.0,40.0,39
37.0,4,13.0,2,4,4,4,1,15024.0,0.0,40.0,39
45.0,7,9.0,0,14,0,4,1,0.0,0.0,48.0,39
45.0,4,13.0,2,4,4,4,1,0.0,0.0,60.0,39
26.0,4,13.0,4,10,0,4,1,13550.0,0.0,50.0,39
49.0,4,9.0,0,1,1,4,0,0.0,0.0,38.0,39
22.0,0,9.0,4,0,2,4,0,0.0,0.0,40.0,39
81.0,0,13.0,6,0,0,4,1,0.0,0.0,5.0,39
23.0,4,9.0,0,3,0,4,1,0.0,0.0,60.0,39
40.0,7,13.0,2,10,4,4,1,0.0,0.0,60.0,39
29.0,4,9.0,4,3,3,4,1,0.0,0.0,45.0,39
49.0,4,13.0,2,1,5,4,0,0.0,0.0,40.0,39
22.0,4,12.0,4,1,3,4,0,0.0,0.0,27.0,39
46.0,4,11.0,2,3,4,4,1,0.0,0.0,42.0,39
49.0,2,14.0,6,10,1,4,0,0.0,323.0,20.0,39
35.0,4,9.0,0,14,0,4,1,0.0,0.0,60.0,39
60.0,0,13.0,2,0,4,2,1,0.0,0.0,40.0,39
21.0,4,10.0,4,13,0,4,0,0.0,0.0,50.0,39
48.0,4,13.0,2,4,4,4,1,0.0,0.0,55.0,39
51.0,2,9.0,5,11,0,2,1,0.0,0.0,40.0,39
50.0,2,13.0,4,10,3,4,0,0.0,0.0,40.0,39
68.0,4,9.0,4,12,0,4,0,0.0,0.0,30.0,39
48.0,5,9.0,2,3,4,4,1,0.0,0.0,60.0,39
42.0,0,7.0,2,0,4,4,1,0.0,0.0,15.0,39
37.0,2,12.0,2,4,4,4,1,0.0,0.0,40.0,10
22.0,4,11.0,4,8,2,4,0,0.0,0.0,40.0,26
35.0,4,10.0,6,1,1,4,0,0.0,0.0,30.0,39
39.0,2,11.0,2,11,4,4,1,0.0,0.0,48.0,39
51.0,4,9.0,0,8,2,2,1,0.0,0.0,32.0,14
39.0,6,13.0,2,10,4,4,1,0.0,0.0,50.0,39
23.0,4,9.0,4,11,3,2,1,0.0,0.0,16.0,39
27.0,4,9.0,2,12,4,4,1,0.0,0.0,50.0,13
20.0,4,10.0,4,12,2,4,1,1055.0,0.0,20.0,39
63.0,4,9.0,2,12,4,4,1,0.0,0.0,35.0,39
25.0,4,14.0,4,10,0,4,0,0.0,0.0,40.0,39
24.0,4,13.0,4,4,3,4,0,0.0,0.0,15.0,39
24.0,4,13.0,2,12,4,2,1,0.0,0.0,30.0,39
28.0,4,9.0,5,12,1,2,0,0.0,0.0,40.0,39
34.0,6,12.0,2,10,5,4,0,0.0,0.0,25.0,39
27.0,4,9.0,4,8,3,4,0,0.0,0.0,32.0,39
23.0,4,3.0,4,6,0,4,1,0.0,0.0,55.0,26
42.0,4,9.0,2,6,4,4,1,0.0,0.0,40.0,39
23.0,4,10.0,4,8,3,4,0,0.0,0.0,15.0,39
34.0,7,14.0,4,10,1,2,0,0.0,0.0,24.0,39
46.0,4,9.0,2,7,4,4,1,0.0,0.0,40.0,39
21.0,4,11.0,4,4,3,4,1,0.0,0.0,40.0,39
22.0,4,13.0,4,4,3,1,0,0.0,0.0,40.0,39
61.0,7,16.0,2,10,4,4,1,0.0,1902.0,40.0,39
38.0,4,10.0,0,1,1,4,0,0.0,0.0,40.0,39
24.0,4,9.0,4,8,2,4,1,0.0,0.0,30.0,39
20.0,4,10.0,2,12,2,4,0,0.0,0.0,30.0,39
20.0,4,9.0,4,8,3,4,0,0.0,0.0,30.0,39
26.0,4,10.0,4,12,0,4,1,0.0,0.0,45.0,39
33.0,1,10.0,4,8,0,4,0,0.0,0.0,10.0,39
22.0,4,11.0,4,1,0,4,0,0.0,0.0,40.0,39
63.0,2,13.0,0,3,0,2,1,0.0,0.0,35.0,28
27.0,1,9.0,5,4,1,2,0,0.0,0.0,40.0,39
36.0,4,10.0,2,4,4,4,1,0.0,0.0,40.0,39
30.0,7,14.0,2,10,5,4,0,0.0,0.0,50.0,39
49.0,5,10.0,2,4,4,4,1,15024.0,0.0,50.0,39
41.0,4,14.0,4,1,0,4,0,0.0,0.0,40.0,39
36.0,4,9.0,2,3,4,4,1,0.0,1887.0,60.0,39
42.0,4,10.0,2,10,4,4,1,0.0,0.0,50.0,39
59.0,1,14.0,4,4,0,4,1,0.0,0.0,40.0,39
35.0,0,10.0,4,0,0,2,1,0.0,0.0,30.0,39
63.0,4,9.0,2,1,4,1,1,2105.0,0.0,40.0,40
54.0,5,13.0,2,4,4,4,1,7688.0,0.0,40.0,0
20.0,4,9.0,4,1,3,2,0,0.0,0.0,40.0,39
39.0,4,3.0,2,8,4,4,1,0.0,0.0,40.0,26
19.0,4,10.0,4,1,3,4,0,0.0,0.0,20.0,39
22.0,4,9.0,4,6,3,4,1,0.0,0.0,16.0,39
19.0,4,10.0,4,1,3,4,0,0.0,0.0,40.0,33
41.0,4,9.0,4,3,0,4,1,3325.0,0.0,50.0,39
46.0,4,10.0,2,12,4,4,1,0.0,1887.0,40.0,39
41.0,4,14.0,2,10,4,4,1,15024.0,0.0,50.0,39
90.0,0,4.0,5,0,0,4,0,0.0,0.0,15.0,39
24.0,1,10.0,0,1,1,2,0,0.0,0.0,25.0,39
50.0,1,6.0,5,3,0,4,1,0.0,0.0,56.0,39
59.0,1,9.0,2,1,4,4,1,0.0,0.0,40.0,39
31.0,4,9.0,2,8,4,4,1,0.0,0.0,40.0,39
50.0,4,10.0,2,12,4,4,1,0.0,0.0,50.0,39
41.0,4,9.0,0,1,1,4,0,0.0,0.0,40.0,39
69.0,0,9.0,2,0,4,4,1,0.0,0.0,45.0,39
30.0,4,9.0,4,3,0,4,1,0.0,0.0,40.0,39
34.0,4,9.0,2,3,4,4,1,0.0,0.0,30.0,11
38.0,7,10.0,0,11,1,0,0,0.0,0.0,40.0,39
23.0,4,10.0,4,4,3,2,1,0.0,0.0,40.0,39
50.0,1,13.0,0,10,1,2,0,0.0,0.0,40.0,39
19.0,0,10.0,4,0,0,4,0,0.0,0.0,24.0,39
60.0,4,13.0,2,4,4,4,1,15024.0,0.0,45.0,39
42.0,4,9.0,5,8,1,4,0,0.0,0.0,25.0,39
37.0,4,6.0,0,4,1,4,0,0.0,0.0,35.0,39
18.0,7,9.0,4,8,3,4,1,0.0,0.0,25.0,39
21.0,4,12.0,4,6,3,4,1,0.0,0.0,15.0,39
27.0,4,12.0,4,12,0,4,1,0.0,0.0,52.0,39
46.0,4,10.0,0,14,3,4,1,3325.0,0.0,55.0,39
37.0,4,11.0,2,3,4,4,1,0.0,1887.0,40.0,39
31.0,4,12.0,2,10,4,4,1,0.0,0.0,40.0,39
44.0,4,3.0,2,7,4,4,1,0.0,0.0,40.0,26
37.0,4,9.0,2,3,4,4,1,0.0,0.0,35.0,39
62.0,6,13.0,0,10,0,4,0,0.0,0.0,40.0,39
24.0,6,10.0,2,14,4,4,1,0.0,0.0,60.0,39
31.0,4,9.0,4,5,1,4,1,0.0,0.0,45.0,39
19.0,4,9.0,4,7,3,4,0,0.0,0.0,34.0,39
43.0,7,11.0,2,10,5,4,0,0.0,0.0,40.0,39
23.0,4,13.0,4,1,0,4,0,0.0,0.0,60.0,39
31.0,7,10.0,0,11,0,4,1,0.0,0.0,40.0,39
38.0,4,9.0,5,8,3,4,1,0.0,0.0,35.0,39
55.0,4,9.0,2,12,4,4,1,4064.0,0.0,40.0,39
44.0,1,11.0,0,13,0,4,1,0.0,0.0,40.0,39
48.0,4,9.0,2,8,4,4,1,0.0,0.0,40.0,39
38.0,4,11.0,2,3,4,4,1,7298.0,0.0,40.0,39
37.0,0,9.0,0,0,0,1,0,0.0,0.0,42.0,0
24.0,4,7.0,2,6,4,3,1,0.0,0.0,40.0,39
37.0,4,6.0,0,3,1,4,0,0.0,0.0,40.0,39
56.0,4,9.0,0,3,1,4,0,0.0,0.0,40.0,39
47.0,2,10.0,2,11,4,4,1,0.0,0.0,40.0,39
46.0,4,11.0,2,1,4,4,1,0.0,0.0,40.0,39
46.0,4,7.0,0,10,1,0,1,0.0,0.0,40.0,39
56.0,4,12.0,0,1,1,4,0,4101.0,0.0,40.0,39
23.0,4,13.0,4,10,0,4,1,0.0,0.0,40.0,0
33.0,4,11.0,2,3,4,2,1,0.0,0.0,40.0,39
60.0,2,13.0,2,10,4,4,1,7298.0,0.0,40.0,39
18.0,4,6.0,4,8,3,4,0,0.0,0.0,20.0,39
29.0,4,13.0,2,3,4,4,1,0.0,0.0,40.0,2
21.0,4,10.0,4,12,3,4,0,0.0,0.0,25.0,39
31.0,4,10.0,2,14,4,4,1,0.0,0.0,50.0,39
46.0,4,14.0,2,10,4,4,1,0.0,0.0,35.0,39
37.0,4,9.0,2,14,4,1,1,0.0,0.0,40.0,0
20.0,4,9.0,2,6,4,4,1,0.0,0.0,48.0,39
22.0,4,10.0,4,1,3,2,1,0.0,0.0,30.0,6
25.0,4,9.0,2,1,5,4,0,0.0,0.0,50.0,39
45.0,6,13.0,2,5,4,4,1,0.0,0.0,77.0,39
26.0,2,13.0,4,10,0,4,1,0.0,2339.0,55.0,39
48.0,4,16.0,2,10,4,4,1,0.0,0.0,40.0,39
36.0,4,9.0,2,3,4,4,1,0.0,0.0,44.0,39
30.0,4,9.0,4,7,0,4,0,0.0,0.0,40.0,39
29.0,4,10.0,2,8,4,4,1,0.0,0.0,40.0,39
31.0,4,13.0,4,13,0,4,1,0.0,0.0,40.0,39
57.0,5,15.0,2,10,4,1,1,15024.0,0.0,50.0,19
29.0,0,3.0,2,0,5,4,0,0.0,0.0,40.0,39
47.0,4,9.0,0,7,1,4,0,0.0,0.0,60.0,39
48.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
50.0,6,9.0,2,3,4,4,1,0.0,0.0,30.0,39
31.0,2,14.0,4,4,0,4,1,0.0,0.0,45.0,39
45.0,4,9.0,0,7,0,4,0,0.0,0.0,40.0,39
33.0,1,9.0,2,3,4,4,1,0.0,0.0,40.0,39
26.0,4,9.0,4,1,0,4,0,0.0,0.0,50.0,39
67.0,4,6.0,2,14,4,4,1,0.0,0.0,16.0,39
37.0,4,10.0,0,7,0,4,1,0.0,0.0,52.0,39
23.0,4,13.0,4,8,0,4,1,0.0,0.0,35.0,39
53.0,4,13.0,2,3,4,4,1,0.0,0.0,40.0,39
29.0,4,9.0,2,8,3,1,1,0.0,0.0,25.0,30
42.0,4,13.0,2,14,4,4,1,0.0,0.0,40.0,39
40.0,4,10.0,2,12,4,4,1,0.0,0.0,60.0,39
39.0,4,9.0,4,8,3,4,0,0.0,0.0,38.0,39
25.0,6,10.0,4,8,0,4,0,0.0,0.0,22.0,39
51.0,4,7.0,0,14,3,4,1,0.0,0.0,40.0,39
23.0,4,10.0,4,4,2,2,0,0.0,0.0,40.0,39
51.0,4,2.0,2,3,4,4,1,0.0,0.0,40.0,26
23.0,4,9.0,4,7,3,2,0,0.0,0.0,40.0,39
40.0,4,9.0,2,14,4,4,1,0.0,0.0,30.0,39
28.0,4,13.0,4,1,0,4,1,10520.0,0.0,60.0,39
45.0,4,10.0,2,14,4,4,1,0.0,0.0,48.0,39
46.0,1,13.0,2,13,4,4,1,3103.0,0.0,40.0,39
39.0,4,15.0,2,10,4,4,1,0.0,0.0,55.0,39
45.0,1,13.0,4,11,0,2,0,0.0,0.0,40.0,39
51.0,4,11.0,6,10,1,1,0,0.0,0.0,40.0,39
37.0,4,9.0,2,4,4,4,1,0.0,0.0,40.0,39
54.0,1,9.0,2,10,4,4,1,0.0,0.0,40.0,39
47.0,6,13.0,2,4,4,4,1,0.0,0.0,30.0,39
34.0,6,15.0,5,10,1,4,1,0.0,0.0,48.0,39
55.0,2,14.0,2,4,4,4,1,0.0,0.0,55.0,39
29.0,4,9.0,4,8,2,4,0,0.0,0.0,40.0,39
40.0,4,11.0,0,10,1,4,0,0.0,0.0,40.0,39
21.0,0,10.0,4,0,1,4,0,0.0,0.0,35.0,39
37.0,4,13.0,4,10,0,4,0,0.0,0.0,45.0,39
49.0,2,10.0,2,6,4,4,1,7298.0,0.0,40.0,39
25.0,4,9.0,0,3,0,4,1,0.0,0.0,50.0,39
35.0,4,9.0,2,1,5,4,0,0.0,1887.0,42.0,39
37.0,4,10.0,2,3,4,4,1,0.0,0.0,50.0,39
17.0,2,7.0,4,10,3,4,0,0.0,0.0,20.0,33
43.0,4,9.0,2,12,4,4,1,0.0,0.0,40.0,39
41.0,4,10.0,2,3,4,2,1,0.0,0.0,40.0,39
61.0,4,10.0,0,8,0,2,1,0.0,0.0,40.0,39
19.0,0,6.0,4,0,1,4,0,0.0,0.0,35.0,39
40.0,4,9.0,0,8,0,4,0,0.0,0.0,35.0,39
18.0,0,6.0,4,0,3,2,1,0.0,0.0,30.0,39
28.0,4,13.0,2,4,5,4,0,0.0,0.0,50.0,39
59.0,6,13.0,2,12,4,4,1,15024.0,0.0,55.0,39
37.0,5,13.0,0,12,0,4,0,0.0,0.0,60.0,39
34.0,4,4.0,2,14,4,4,1,0.0,0.0,40.0,39
47.0,1,11.0,2,1,5,4,0,0.0,0.0,35.0,39
57.0,2,9.0,0,11,0,4,0,0.0,0.0,40.0,39
23.0,6,7.0,4,3,3,4,1,0.0,0.0,50.0,26
19.0,0,10.0,4,0,3,4,1,0.0,0.0,15.0,39
30.0,2,10.0,4,14,1,2,0,0.0,0.0,40.0,39
62.0,4,16.0,0,10,1,4,1,15020.0,0.0,50.0,39
42.0,1,10.0,2,14,4,2,1,0.0,0.0,40.0,39
55.0,6,9.0,5,5,1,4,0,0.0,0.0,55.0,39
21.0,4,9.0,0,12,2,4,0,0.0,0.0,40.0,39
45.0,4,13.0,2,10,4,4,1,0.0,0.0,40.0,39
50.0,5,15.0,2,10,4,4,1,0.0,0.0,75.0,39
51.0,4,9.0,2,11,4,4,1,0.0,0.0,40.0,39
39.0,6,10.0,2,3,4,4,1,0.0,0.0,40.0,39
45.0,4,10.0,2,14,4,4,1,0.0,0.0,40.0,39
38.0,4,10.0,2,7,4,2,1,0.0,0.0,40.0,39
35.0,0,5.0,2,0,5,4,0,0.0,0.0,35.0,39
53.0,4,10.0,2,14,4,4,1,0.0,0.0,40.0,39
27.0,4,12.0,2,13,5,4,0,0.0,0.0,38.0,39
46.0,2,15.0,2,11,4,4,1,0.0,0.0,40.0,39
75.0,0,3.0,2,0,4,4,1,0.0,0.0,25.0,39
39.0,4,10.0,5,10,1,4,0,0.0,0.0,40.0,39
46.0,4,10.0,0,9,1,4,0,0.0,0.0,30.0,39
45.0,2,9.0,2,14,5,4,0,5178.0,0.0,40.0,39
31.0,4,12.0,2,7,4,4,1,0.0,0.0,55.0,39
31.0,4,9.0,2,7,4,4,1,0.0,0.0,45.0,39
47.0,4,13.0,2,12,4,2,1,0.0,0.0,40.0,39
47.0,2,14.0,0,10,1,4,0,5455.0,0.0,45.0,39
64.0,6,4.0,2,8,4,4,1,0.0,0.0,25.0,39
42.0,4,13.0,0,12,1,4,1,0.0,0.0,45.0,0
40.0,5,14.0,2,4,5,4,0,15024.0,0.0,30.0,20
45.0,4,6.0,0,12,0,4,0,0.0,0.0,40.0,39
56.0,4,4.0,6,14,0,4,1,0.0,0.0,20.0,39
21.0,2,8.0,4,8,3,2,1,0.0,0.0,20.0,39
40.0,4,9.0,4,1,0,4,0,0.0,0.0,45.0,39
44.0,4,13.0,2,1,4,4,1,0.0,0.0,45.0,39
37.0,4,11.0,2,10,5,4,0,0.0,0.0,30.0,39
55.0,5,9.0,2,4,4,4,1,0.0,1977.0,45.0,39
64.0,4,15.0,2,4,4,4,1,0.0,0.0,60.0,39
56.0,4,9.0,2,3,4,4,1,2885.0,0.0,45.0,39
56.0,4,10.0,2,12,4,4,1,0.0,1848.0,50.0,39
60.0,4,6.0,2,12,4,4,1,0.0,0.0,40.0,39
40.0,6,9.0,2,5,4,4,1,0.0,0.0,84.0,39
41.0,2,12.0,5,3,0,4,1,0.0,0.0,50.0,39
34.0,6,9.0,2,10,4,4,1,0.0,0.0,51.0,39
40.0,1,9.0,2,4,4,4,1,0.0,0.0,40.0,39
21.0,4,9.0,4,8,0,4,0,1055.0,0.0,30.0,39
29.0,4,6.0,3,1,1,4,0,0.0,0.0,40.0,26
51.0,4,14.0,2,4,4,4,1,7298.0,0.0,50.0,39
44.0,4,13.0,2,4,4,4,1,0.0,0.0,40.0,39
53.0,6,9.0,2,3,4,2,1,3103.0,0.0,72.0,39
30.0,4,9.0,4,3,3,4,1,0.0,0.0,35.0,39
25.0,4,8.0,4,6,1,4,1,0.0,0.0,43.0,39
39.0,4,13.0,4,1,0,4,0,0.0,0.0,40.0,39
33.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
43.0,4,9.0,5,14,1,4,0,0.0,0.0,44.0,39
47.0,5,13.0,2,12,4,4,1,15024.0,0.0,60.0,39
26.0,4,9.0,1,12,4,4,1,0.0,0.0,55.0,39
31.0,6,13.0,0,4,1,4,1,0.0,0.0,60.0,39
47.0,4,13.0,2,13,4,4,1,0.0,0.0,48.0,39
36.0,7,10.0,0,4,0,4,0,0.0,0.0,39.0,39
25.0,2,13.0,4,13,1,1,0,0.0,0.0,40.0,40
17.0,0,7.0,4,0,3,4,1,0.0,0.0,40.0,39
49.0,4,13.0,2,4,4,4,1,0.0,0.0,50.0,39
19.0,4,4.0,2,3,4,4,1,0.0,0.0,99.0,39
33.0,4,9.0,2,3,4,4,1,0.0,0.0,40.0,39
29.0,4,7.0,4,8,1,2,0,0.0,0.0,40.0,39
55.0,0,13.0,2,0,4,4,1,0.0,0.0,40.0,39
32.0,4,10.0,2,12,4,4,1,0.0,0.0,50.0,39
37.0,4,9.0,2,1,5,4,0,0.0,0.0,40.0,39
28.0,4,14.0,2,10,4,4,1,0.0,0.0,38.0,39
35.0,5,13.0,5,10,0,4,0,0.0,0.0,50.0,39
72.0,4,10.0,2,10,4,4,1,3471.0,0.0,20.0,39
26.0,4,10.0,2,4,4,4,1,0.0,0.0,60.0,39
50.0,4,12.0,2,4,5,2,0,0.0,0.0,40.0,39
52.0,4,13.0,2,3,4,4,1,0.0,0.0,50.0,39
73.0,4,9.0,6,12,2,4,0,0.0,0.0,15.0,39
58.0,7,13.0,2,10,5,4,0,0.0,0.0,20.0,39
36.0,4,13.0,2,3,4,4,1,0.0,0.0,48.0,39
38.0,4,7.0,0,6,0,4,0,0.0,0.0,60.0,39
22.0,4,9.0,4,8,0,4,0,0.0,0.0,24.0,39
34.0,0,8.0,5,0,1,2,0,0.0,0.0,53.0,39
59.0,6,13.0,2,10,4,4,1,99999.0,0.0,43.0,39
20.0,4,10.0,4,8,0,4,0,0.0,0.0,12.0,39
17.0,4,7.0,4,6,3,4,1,0.0,0.0,12.0,39
27.0,4,4.0,2,14,4,4,1,0.0,0.0,45.0,39
25.0,4,9.0,4,1,3,4,0,0.0,0.0,40.0,39
23.0,4,8.0,2,3,4,4,1,0.0,0.0,40.0,39
41.0,2,14.0,0,10,1,4,0,0.0,0.0,55.0,39
57.0,0,13.0,2,0,4,4,1,0.0,0.0,80.0,39
20.0,4,10.0,4,3,3,4,1,0.0,0.0,40.0,39
21.0,4,10.0,4,8,3,2,1,0.0,0.0,40.0,28
23.0,4,9.0,4,12,3,2,1,0.0,0.0,40.0,39
52.0,4,9.0,0,3,1,4,0,0.0,0.0,40.0,39
28.0,4,13.0,4,12,1,4,1,0.0,0.0,50.0,39
17.0,4,6.0,4,1,3,4,0,0.0,0.0,20.0,39
44.0,0,10.0,0,0,1,4,0,0.0,0.0,10.0,31
29.0,4,10.0,2,3,4,4,1,0.0,1485.0,40.0,39
42.0,7,13.0,2,10,4,4,1,0.0,0.0,40.0,39
32.0,4,10.0,4,1,0,4,0,0.0,0.0,60.0,39
58.0,0,9.0,2,0,4,2,1,0.0,0.0,30.0,39
44.0,4,9.0,2,5,4,4,1,0.0,0.0,80.0,39
19.0,4,9.0,4,7,3,4,0,0.0,0.0,40.0,39
51.0,4,13.0,2,3,4,4,1,0.0,0.0,40.0,39
26.0,4,10.0,4,1,0,4,0,0.0,0.0,40.0,39
33.0,4,10.0,2,7,4,2,1,0.0,0.0,40.0,39
22.0,4,10.0,4,12,0,4,0,0.0,0.0,17.0,39
35.0,0,11.0,2,0,5,4,0,0.0,0.0,40.0,39
40.0,4,9.0,5,1,1,4,0,0.0,0.0,45.0,39
48.0,4,12.0,2,14,4,4,1,0.0,0.0,45.0,39
20.0,4,9.0,4,6,0,4,1,0.0,0.0,45.0,39
45.0,2,11.0,2,11,4,4,1,0.0,0.0,60.0,39
39.0,4,9.0,5,8,0,4,0,0.0,0.0,40.0,8
20.0,4,10.0,4,1,3,4,0,0.0,0.0,25.0,39
19.0,4,10.0,4,1,3,4,0,0.0,0.0,30.0,39
24.0,4,13.0,4,4,3,4,0,0.0,0.0,40.0,39
45.0,4,10.0,0,13,0,2,0,0.0,0.0,40.0,38
32.0,0,10.0,0,0,0,4,1,0.0,0.0,40.0,39
42.0,4,13.0,2,10,4,4,1,0.0,0.0,90.0,39
46.0,4,13.0,2,4,4,4,1,0.0,0.0,50.0,39
20.0,4,10.0,4,10,3,4,0,0.0,0.0,48.0,39
43.0,6,10.0,2,12,4,4,1,7298.0,0.0,50.0,26
29.0,4,7.0,4,7,3,4,1,0.0,0.0,48.0,39
37.0,4,14.0,4,4,0,2,0,0.0,0.0,40.0,39
23.0,4,9.0,4,1,3,1,0,0.0,0.0,40.0,40
77.0,0,3.0,2,0,4,4,1,0.0,0.0,20.0,39
43.0,4,3.0,2,7,5,1,0,0.0,2129.0,72.0,0
27.0,2,9.0,0,11,3,4,1,0.0,0.0,40.0,39
26.0,4,7.0,4,7,1,4,1,6497.0,0.0,48.0,39
28.0,4,11.0,2,12,4,4,1,0.0,0.0,40.0,39
37.0,6,9.0,2,3,4,4,1,0.0,0.0,47.0,39
25.0,4,13.0,4,1,0,4,1,0.0,0.0,40.0,39
